gene	RK10.3	RK11.3	RK12.2	RK12.3	RK7.1	RK7.2	RK8.1	RK8.2	RK2.1	RK2.2	RK3.1	RK3.2	RK4.1	RK4.2	RK6.1	RK6.2
ENSRNOG00000055047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055049	4.49	2.88	3.75	2.83	8.94	7.86	20.57	13.77	4.34	6.12	5.97	6.54	8.75	11.84	14.47	15.1
ENSRNOG00000055050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055056	0.23	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0.23	0.16
ENSRNOG00000055057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055061	0	0	0	0.13	0.07	0	0	0.07	0.21	0	0	0.07	0	0	0	0
ENSRNOG00000055062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055064	0	1.43	0	1.03	0	0	0	0.53	0	1.03	0.48	0	0	0	0	0
ENSRNOG00000055065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055068	32.45	22.6	32.5	29.24	28.28	37.62	29.15	23.98	29.09	25.46	30.57	24.84	31.86	30.92	29.18	34.94
ENSRNOG00000055069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055071	0	0	0	0	0	0	0	1.43	0	0	0	0	0	0	0	0
ENSRNOG00000055072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055076	0.31	0	0.38	0.24	0.49	1.17	0.38	2.24	0.26	0.86	0.23	0.49	0.81	1.61	0.73	1.06
ENSRNOG00000055077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055078	10.87	9.8	13	10.82	13.19	10.64	14.63	16.79	10.2	16.12	13.31	11.51	14.24	10.8	14.65	9.84
ENSRNOG00000055079	9.34	8.91	8.34	12.11	9.77	9.7	9.43	8.8	12.32	9.81	14.35	12.37	7.88	7.36	12.93	11.13
ENSRNOG00000055080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055082	15.23	11.93	13.08	13.36	32.38	24.23	23.95	31.02	19.93	22.5	16.14	19.02	27.84	23.61	23.72	25.2
ENSRNOG00000055083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055089	13.07	10.81	13.21	15.4	36.77	32.42	44.35	33.93	18.81	20.68	18.87	16.85	35.46	39.17	33.11	31.76
ENSRNOG00000055090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055093	3.29	2.82	3.62	3.37	5.07	5.23	6.2	6.84	3.55	4.47	3.93	4.08	5.47	4.64	4.35	4.57
ENSRNOG00000055094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055096	2.8	2.72	3.18	4.46	4.41	4.62	2.65	5.84	2.47	3.42	3.54	2.86	4.33	4.29	4.02	4.29
ENSRNOG00000055097	0	0.05	0.05	0	0.07	0.14	0	0	0.2	0.1	0.05	0.11	0	0	0	0
ENSRNOG00000055098	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0
ENSRNOG00000055099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055103	0.11	0.65	0.24	1.33	0.38	0.11	0.33	0.19	0.45	0.06	0.05	0.12	0.27	0.3	0.24	0.29
ENSRNOG00000055104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055111	2.02	1.93	0.75	0.84	11.17	11.88	6.13	6.26	1.43	1.06	1.67	1.55	7.89	10.52	2.33	3.2
ENSRNOG00000055112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055113	1.28	0.57	0	0	0	0	0	0	0	0	0	0	0	1.28	0	0
ENSRNOG00000055114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0
ENSRNOG00000055117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055119	0	0	0	0	0.55	0.84	2.46	0.34	0.17	0	0.76	0.26	0.36	0.52	0.18	0.37
ENSRNOG00000055120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055138	6.38	10.9	12.98	13.79	18.05	16.74	15.66	13.57	14.56	7.46	9.3	7.89	15.47	10.18	12.58	14.73
ENSRNOG00000055139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055140	0	0	0	0	0	0	0	0	0	0	0	0	3.38	9.79	3.33	19.67
ENSRNOG00000055141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055142	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0
ENSRNOG00000055143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055148	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0
ENSRNOG00000055149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055152	0	0	0	0	0	0	0	0	0	1.83	0	0	0	0	0	0
ENSRNOG00000055153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055156	0.87	0.53	0.09	0.25	0.4	0	1.32	0	0.19	0.55	0	0.38	0.41	0.59	0.81	1.87
ENSRNOG00000055157	1.55	0.97	2.05	1.67	3.08	2.17	1.86	3.2	1.17	1.91	2.3	1.88	1.39	3.84	3.46	2.46
ENSRNOG00000055158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055166	18.52	21.83	21.05	19.35	8.46	8.11	9.48	12.69	21.21	9.93	23.21	13.18	3.92	6.4	8.71	9.17
ENSRNOG00000055167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055178	12.24	27.88	15.85	12.58	32.79	16.05	22.92	20.09	15.57	34.51	18.02	11.69	8.21	12.04	16.12	17.85
ENSRNOG00000055179	49.24	22.59	30.29	47.39	58.19	47.23	45.83	47.66	31.92	22.84	37.51	47.56	31.96	58.85	36.18	33.15
ENSRNOG00000055180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055185	1.13	2.37	1.3	1.99	0.43	0.82	0.64	1.06	1.05	1.01	0.88	1.05	0.7	0.66	1.12	1.23
ENSRNOG00000055186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055188	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0
ENSRNOG00000055189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055190	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0
ENSRNOG00000055191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055192	0	0.16	0.42	0	0.28	0.57	0	0.71	0.09	0.17	0.08	0.26	0.38	0.63	0.93	0.19
ENSRNOG00000055193	0	0	3.19	2.92	2.11	0	2.59	0	0	0	0	0	0	0	8.27	3.71
ENSRNOG00000055194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055196	0	0	0	0	0.31	0	0	0	0.3	0	0.27	0	0	0	0	0
ENSRNOG00000055197	1.12	0.51	0.4	0.52	2.02	1.65	4.22	3.34	0.27	1.19	2.33	1.24	1.92	1.83	1.73	3.78
ENSRNOG00000055198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055219	0	0	0	0	0.85	0	0	1.05	0	0	1.05	0	0	0	0	0
ENSRNOG00000055220	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055221	35.58	35.92	39.77	42.71	42.92	38.99	24.44	34.69	48.65	50.14	41.81	44.88	38.51	49.96	42.33	40.57
ENSRNOG00000055222	0	0	0.39	0.22	0.44	0.2	0.55	0	0.55	0.23	0.55	0.18	0.4	1.08	0.64	0.3
ENSRNOG00000055223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055226	14.33	12.97	14.71	16.93	26.35	21.38	24.37	26.96	15.87	19.13	12.1	14.85	23.93	26.29	27.87	22.64
ENSRNOG00000055227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055229	2.52	2	0.92	1.78	1.46	5.01	0	2.42	1.45	2.29	0.44	0.53	3.07	1.44	2.01	2.33
ENSRNOG00000055230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055231	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055234	0.62	0.47	1.79	0.97	2.16	2	1.22	1.56	0.92	1.57	0.82	1.03	3.33	1.78	1.95	0.89
ENSRNOG00000055235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055236	3.36	2.65	2.73	3.29	5.89	4.97	4.32	3.79	3.6	3.5	2.16	2.53	5.01	5.44	4.6	3.67
ENSRNOG00000055237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055238	0	1.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055241	2.02	1.79	4.75	5.85	11.5	1.54	1.3	6.02	3.93	6.48	4.29	6.57	7.8	6.06	7.63	7.07
ENSRNOG00000055242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055246	13.91	11	11.7	14.12	20.81	16.55	11.89	18.04	14.77	18.86	11.43	10.91	19.92	20.08	18.56	17.23
ENSRNOG00000055247	4.52	4.29	8.33	8.86	7.57	8.66	6.91	7.1	7.44	5.96	2.78	5.22	6.31	10.3	6.54	8.11
ENSRNOG00000055248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0
ENSRNOG00000055251	0	0.02	0	0	0	0.03	0	0	0.03	0	0	0	0	0.03	0.03	0
ENSRNOG00000055252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055253	0	0.53	1.77	0.57	0	0	0	0.59	1.15	1.13	0	1.73	1.73	2.95	0	0.83
ENSRNOG00000055254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055257	87.74	87.65	92.51	94.85	125.34	128.69	158.41	136.51	100.77	102.3	96.24	103.02	129.55	131.73	126.87	142.93
ENSRNOG00000055258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055259	2.74	1.51	2.86	1.55	6.32	4.25	8.92	6.96	1.55	3.53	2.54	5.41	4.36	7.46	5.91	3.5
ENSRNOG00000055260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055277	23.15	30.38	26.29	33.7	30.3	24.62	25.97	27.34	27.1	28.7	25.54	26.97	32.23	33.86	28.28	31.56
ENSRNOG00000055278	0.18	0.14	0.09	0.14	0.26	0.29	0.44	0.69	0.18	0.23	0.21	0.06	0.03	0.21	0.22	0.09
ENSRNOG00000055279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055281	1.98	1.02	1.14	1.97	5.39	5.07	3.23	5.01	1.95	3.43	1.68	1.11	5.4	5.94	6.8	4.73
ENSRNOG00000055282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055286	26.75	18.34	19.18	6.13	22.39	6.77	12.97	21.51	8.91	8.61	24.95	23.67	17.7	10.42	12.33	15.08
ENSRNOG00000055287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055292	3.49	3.83	2.77	1	4.16	3.55	3.74	5.1	3.07	4.35	1.62	3.62	4.22	4.04	4.47	4.73
ENSRNOG00000055293	4.3	2.55	3.49	5.12	4.81	5.65	2.72	6.09	4.75	6.54	3.37	2.76	5.62	5.09	6.68	5.35
ENSRNOG00000055294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055295	146.29	152.22	156.33	160.27	144.76	135.43	131.81	193.02	143.5	154.38	117.41	133.95	148.81	167.26	169.55	180.09
ENSRNOG00000055296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055297	1.36	0	0	2.72	3.53	0	1.29	1.35	0	1.34	1.29	1.31	3.56	1.35	3.48	1.86
ENSRNOG00000055298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055300	1.41	1.32	1.11	1.81	6.06	4.12	2.46	4.52	2.22	2.6	1.76	1.88	4.01	4.89	3.24	3.01
ENSRNOG00000055301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055302	0	0.06	0	0.07	0.44	0.31	0.19	0.13	0.23	0.27	0	0	0.08	0.38	0	0.11
ENSRNOG00000055303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055305	3.31	3.07	3.29	3.44	6.2	6.82	7.43	6.42	4.46	4.28	4.45	3.65	6.28	5.68	6.65	7.11
ENSRNOG00000055306	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0.2	0	0
ENSRNOG00000055307	4.15	6.24	6.69	6.73	7.5	5.75	5.61	10.56	7.9	4.37	5.5	4.53	8.65	8.58	7.04	7.05
ENSRNOG00000055308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055309	17.18	11.55	12.12	12.58	21.04	20.78	8.45	17.13	14.92	19.52	11.08	13.69	19.69	17.31	21.24	24.84
ENSRNOG00000055310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055314	457.89	454.13	478.5	457.34	295.67	258.31	209.25	296.31	408.88	426.72	361.97	420.6	300.01	256.88	344.28	307.58
ENSRNOG00000055315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055317	0.5	0.3	0.58	0.55	0.83	0.74	0.49	0.62	0.4	0.87	0.27	0.41	0.75	0.87	0.82	0.56
ENSRNOG00000055318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055319	267.81	268.87	268.94	270.49	297.02	275.89	270.21	279.39	262.29	269.92	240.86	278.74	269.17	283.9	325.09	317.87
ENSRNOG00000055320	0	0.22	0.72	0	0.25	0.54	0	0	0.24	0.71	0	0	0	0.25	0	0
ENSRNOG00000055321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055328	0	0	0	0.07	0.08	0.16	0	0	0.15	0	0	0	0	0	0	0.16
